Printing Matrix:
Row 37: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005288	0.974627	9.982369	41.923781	78.707678	46.221544	-36.276181	-55.282585	8.687447	79.160256	41.681089	-24.651793	-38.163004	-26.881891	-13.118261	-2.151211	0.000000	-0.024648	0.956182	26.022099	122.646462	283.899811	189.901160	-112.757421	-178.898948	-109.815070	-47.418135	23.267272	60.348450	44.042233	15.540220	2.265913	-0.087886	0.000206	-0.024985	-2.284655	-29.379441	-61.589917	-23.147118	-1.433048	-0.013505	
Row 38: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003538	-0.053937	-8.434269	-19.982549	20.046415	82.261032	86.367866	10.808194	-69.521020	3.036398	93.870648	47.640289	-3.812192	-18.333793	-15.288159	-3.605488	-0.000000	-0.334597	-17.718489	-78.077208	-73.641761	189.901160	610.355476	330.929989	-180.450663	-246.921890	-199.058131	-134.936500	9.748463	91.086241	80.103436	39.304188	6.986249	0.001191	0.047630	2.115986	25.227673	48.507159	16.095322	0.753143	0.012249	
Row 39: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001255	-1.531983	-29.039888	-94.188704	-59.536728	112.499360	187.056654	102.955833	-50.839041	-136.735520	32.856762	153.844073	94.948018	13.041903	-13.474753	-4.403657	-0.000000	-0.779111	-30.939285	-120.317585	-158.463575	-112.757421	330.929989	862.257467	398.161790	-262.649839	-351.591963	-265.287206	-149.947444	-14.296109	70.678601	66.211764	16.012047	0.001787	0.072371	4.818613	58.873317	122.899806	45.074852	2.527014	0.029931	
Row 40: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005141	0.324308	-10.898983	-76.015798	-114.203227	37.556706	196.208785	144.847192	53.138241	-76.089693	-111.506179	59.131128	154.875455	107.810535	36.422237	3.842967	-0.000000	-0.664624	-27.292690	-103.737536	-132.103022	-178.898948	-180.450663	398.161790	1032.502079	442.855854	-332.790091	-381.075316	-244.356408	-177.194060	-90.035699	-15.720409	2.578199	0.000687	0.062826	4.270117	49.820845	103.802156	38.334192	2.292765	0.024900	
Row 41: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002937	1.307038	18.782409	49.568284	14.477931	-64.621585	-17.463773	98.041168	158.041238	152.433974	-11.129861	-135.152269	-53.594665	62.242615	75.910888	19.400372	-0.000000	0.081161	0.030955	-12.457853	-44.415434	-109.815070	-246.921890	-262.649839	442.855854	1238.998654	561.325031	-366.182709	-396.149652	-259.832282	-190.393746	-116.345246	-25.597519	-0.000403	0.037109	-0.623176	-8.899737	-17.046117	-5.680732	-0.324260	-0.007319	
Row 42: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002583	0.428343	16.471465	82.388117	130.539320	17.019717	-166.314419	-75.732110	155.107246	257.720273	203.332467	-17.790519	-177.758792	-149.984590	-49.142243	-2.468560	0.000000	0.461301	18.821719	67.269440	53.895007	-47.418135	-199.058131	-351.591963	-332.790091	561.325031	1538.756066	679.852876	-358.316619	-439.378049	-264.011900	-132.808689	-29.129750	0.000022	-0.023851	-3.876635	-48.067671	-99.724333	-36.169719	-2.080068	-0.019566	
Row 43: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001922	-0.343460	-1.007288	12.697762	53.251134	86.568306	-2.952650	-129.825094	-23.775930	181.024477	249.806134	187.660667	58.932471	-69.731752	-93.484151	-25.474920	0.000000	0.262009	12.578209	54.817597	73.000708	23.267272	-134.936500	-265.287206	-381.075316	-366.182709	679.852876	1799.647221	849.729999	-225.394760	-428.770884	-246.431316	-49.195645	0.001213	-0.045872	-2.296692	-25.525205	-57.118448	-21.371325	-0.965815	-0.017951	
Row 44: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000144	-0.484036	-7.549839	-23.531099	-26.123307	22.393453	109.928604	27.170694	-125.361547	-8.485190	177.658332	195.444547	174.784316	120.229723	45.093226	3.926299	-0.000000	0.047250	2.317509	12.621036	30.990620	60.348450	9.748463	-149.947444	-244.356408	-396.149652	-358.316619	849.729999	1679.174664	917.976908	-72.958356	-279.916177	-71.620193	0.000013	-0.023662	-0.099071	2.461148	2.708473	0.024691	0.197139	-0.006992	
Row 45: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000284	-0.275989	-5.954665	-23.635048	-35.985876	-21.644736	66.624116	125.620591	-39.516178	-140.895560	63.369577	167.956303	147.016583	119.586598	77.833346	18.544413	-0.000000	-0.019470	-1.429781	-5.806555	0.517902	44.042233	91.086241	-14.296109	-177.194060	-259.832282	-439.378049	-225.394760	917.976908	1628.619112	935.014838	49.524434	-54.779095	-0.001261	-0.028063	0.534621	10.432498	22.060201	7.839608	0.478714	-0.000122	
Row 46: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000207	-0.022516	-2.741779	-15.426435	-26.716031	-22.650577	11.060465	98.858973	67.536868	-125.960677	-59.559619	119.515521	120.050510	76.561485	44.253624	11.498629	-0.000000	-0.045178	-2.366326	-10.024928	-10.008414	15.540220	80.103436	70.678601	-90.035699	-190.393746	-264.011900	-428.770884	-72.958356	935.014838	1547.896238	867.565965	95.136355	-0.000965	-0.021406	0.576426	10.142260	21.395040	8.137679	0.326565	0.011262	
Row 47: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000522	0.076654	-0.682905	-7.149651	-14.838274	-12.146450	-3.804895	39.507819	76.533590	-45.588029	-90.874062	49.884958	83.811769	47.349618	22.395838	5.840168	-0.000000	-0.040626	-1.838155	-7.546374	-8.306617	2.265913	39.304188	66.211764	-15.720409	-116.345246	-132.808689	-246.431316	-279.916177	49.524434	867.565965	1255.009718	370.562244	0.001113	-0.001958	0.463071	6.234594	13.019867	4.935163	0.164654	0.008666	
Row 48: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000404	0.017587	-0.066318	-1.333869	-3.280319	-2.423752	-0.719366	5.637299	19.152460	-4.067479	-25.892055	6.517919	21.080482	11.669284	4.925871	1.316361	-0.000000	-0.008964	-0.417792	-1.742874	-1.903110	-0.087886	6.986249	16.012047	2.578199	-25.597519	-29.129750	-49.195645	-71.620193	-54.779095	95.136355	370.562244	195.634611	0.001168	0.004488	0.131254	1.182414	2.989896	1.255706	0.040625	0.000485	
Row 49: 0.000000	-0.000000	-0.000018	0.000063	0.000409	-0.000436	-0.000576	0.000005	-0.000435	-0.000751	-0.000275	-0.000350	-0.001743	-0.001801	-0.001167	-0.000564	0.000000	-0.000070	-0.000746	-0.001017	-0.000440	-0.000384	0.000000	-0.000170	-0.001620	0.000586	0.002600	-0.000239	-0.001138	-0.000573	-0.000464	-0.000186	0.000000	-0.000000	-0.000025	-0.000254	-0.000387	0.000206	0.001191	0.001787	0.000687	-0.000403	0.000022	0.001213	0.000013	-0.001261	-0.000965	0.001113	0.001168	0.001294	0.002303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
Row 50: 0.000000	-0.000048	-0.003132	-0.010791	-0.003726	0.010239	0.000939	-0.009838	-0.013216	0.005840	-0.000186	-0.017602	-0.002342	-0.004026	-0.009613	-0.001532	-0.000152	-0.002918	-0.015993	-0.048510	-0.090104	-0.057598	0.055331	0.037080	-0.048504	-0.039759	-0.007055	0.032201	0.058566	0.024477	-0.018316	-0.012853	0.000000	-0.000350	-0.016137	-0.063691	-0.070661	-0.024985	0.047630	0.072371	0.062826	0.037109	-0.023851	-0.045872	-0.023662	-0.028063	-0.021406	-0.001958	0.004488	0.002303	0.161540	0.302454	0.000000	0.000000	0.000000	0.000000	0.000000	
Row 51: -0.000007	-0.009485	-0.359146	-1.720057	-1.121430	2.807037	1.687029	-0.467883	-0.170740	-0.664202	-0.680692	0.600178	0.925801	0.616678	0.323775	0.036177	-0.000875	-0.211931	-1.906890	-5.221706	-8.099053	-4.668201	5.367535	5.362634	-2.714067	-5.471371	-0.074871	4.374056	4.183733	2.011388	0.309112	-0.102750	0.000000	-0.036505	-1.528811	-5.786856	-6.052254	-2.284655	2.115986	4.818613	4.270117	-0.623176	-3.876635	-2.296692	-0.099071	0.534621	0.576426	0.463071	0.131254	0.000000	0.302454	20.517292	22.379372	0.000000	0.000000	0.000000	0.000000	
Row 52: -0.000066	-0.104895	-4.085595	-20.625596	-16.100702	31.994192	22.848220	-4.182671	-3.801943	-11.369041	-8.733566	6.888451	9.577982	5.460334	1.876001	0.162984	-0.010226	-2.652334	-24.487942	-65.467494	-97.076485	-56.976919	63.693393	68.050720	-29.640156	-70.225826	-3.460040	49.820254	47.635516	23.329152	5.201859	0.059426	-0.000000	-0.438762	-18.284857	-68.839262	-72.498630	-29.379441	25.227673	58.873317	49.820845	-8.899737	-48.067671	-25.525205	2.461148	10.432498	10.142260	6.234594	1.182414	0.000000	0.000000	22.379372	329.654264	164.945333	0.000000	0.000000	0.000000	
Row 53: -0.000035	-0.191382	-7.960541	-41.783812	-36.832647	61.210586	50.167151	-7.325872	-8.737982	-24.674634	-18.105465	14.922836	20.309943	9.958606	2.375989	0.147462	-0.018774	-5.492303	-52.324898	-136.228499	-194.278834	-118.532858	124.781981	142.090274	-54.829715	-145.002733	-13.410474	99.428336	97.377049	48.182708	9.741127	-0.678752	-0.000000	-0.893038	-37.065764	-139.191299	-146.345324	-61.589917	48.507159	122.899806	103.802156	-17.046117	-99.724333	-57.118448	2.708473	22.060201	21.395040	13.019867	2.989896	0.000000	0.000000	0.000000	164.945333	745.006586	134.103594	0.000000	0.000000	
Row 54: -0.000012	-0.068271	-2.831529	-15.123391	-14.671048	20.667564	19.724590	-1.806998	-3.991745	-9.922533	-6.357906	6.231416	8.327964	4.060844	0.546319	-0.102715	-0.005918	-2.016246	-19.648139	-49.723253	-68.347524	-43.447763	42.633574	52.884091	-16.917968	-52.542601	-7.388458	34.657628	35.161874	17.685369	3.408939	-0.327386	-0.000000	-0.324288	-13.371690	-50.020636	-52.562325	-23.147118	16.095322	45.074852	38.334192	-5.680732	-36.169719	-21.371325	0.024691	7.839608	8.137679	4.935163	1.255706	0.000000	0.000000	0.000000	0.000000	134.103594	227.899080	11.758564	0.000000	
Row 55: -0.000000	-0.003530	-0.157645	-0.876824	-0.948293	1.162270	1.285799	-0.082942	-0.328522	-0.539806	-0.163272	0.458367	0.577618	0.280454	0.003804	-0.030977	-0.000581	-0.130092	-1.193892	-2.831605	-3.647022	-2.390739	2.255457	2.980687	-1.014225	-3.228808	-0.382069	2.402909	2.284483	0.875580	-0.016838	-0.040074	0.000000	-0.018542	-0.769128	-2.878156	-3.043227	-1.433048	0.753143	2.527014	2.292765	-0.324260	-2.080068	-0.965815	0.197139	0.478714	0.326565	0.164654	0.040625	0.000000	0.000000	0.000000	0.000000	0.000000	11.758564	9.464551	0.121539	
Row 56: 0.000000	-0.000008	-0.001002	-0.006403	-0.003333	0.006735	-0.006061	-0.005670	0.004564	-0.006825	-0.014054	0.000296	0.002991	-0.004703	-0.003844	-0.002631	-0.000018	-0.001994	-0.014748	-0.029811	-0.028179	-0.014536	0.023955	0.040996	-0.004872	-0.052337	-0.026820	0.009749	0.022006	0.022457	0.021240	0.008270	0.000000	-0.000133	-0.007019	-0.028174	-0.030792	-0.013505	0.012249	0.029931	0.024900	-0.007319	-0.019566	-0.017951	-0.006992	-0.000122	0.011262	0.008666	0.000485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121539	0.069072	
